Date,Trap,Latitude,Longitude,WnvPresent,year_month,NumMosquitos,station,carrier,jul,jun,may,oct,sep,species_pipiens,species_pipiens/restuans,species_restuans,species_salinarius,species_tarsalis,species_territans,species_unspecified_culex,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year_y,day,month,drizzle,smoke,storm,snow,mist,rain,h_fog,fog,haze,week_y,tavg_lag_1,tavg_lag_3,tavg_lag_7,preciptotal_lag_1,preciptotal_lag_3,preciptotal_lag_7,sunrise_clean,sunset_clean,DaylightHrs,DaylightHrs_lag_1,DaylightHrs_lag_3,DaylightHrs_lag_7,relhum,relhum_lag_1,relhum_lag_3,relhum_lag_7
2009-06-19,T063,41.82561,-87.726549,0,"(2009, 6)",1,2,1,0,1,0,0,0,1,0,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T063,41.82561,-87.726549,0,"(2009, 6)",3,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T074,41.822536,-87.66634300000001,0,"(2009, 6)",1,2,1,0,1,0,0,0,1,0,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T074,41.822536,-87.66634300000001,0,"(2009, 6)",1,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T081,41.821582,-87.62779599999999,0,"(2009, 6)",3,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T135,41.662014,-87.72460799999999,0,"(2009, 6)",31,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T135,41.662014,-87.72460799999999,0,"(2009, 6)",30,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T031,41.801497999999995,-87.763416,0,"(2009, 6)",61,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T031,41.801497999999995,-87.763416,0,"(2009, 6)",18,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T114,41.798697,-87.736812,0,"(2009, 6)",1,2,1,0,1,0,0,0,1,0,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T114,41.798697,-87.736812,0,"(2009, 6)",2,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T066,41.77166,-87.703047,0,"(2009, 6)",2,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T066,41.77166,-87.703047,0,"(2009, 6)",6,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T079,41.766202,-87.562889,0,"(2009, 6)",1,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T159,41.732984,-87.649642,0,"(2009, 6)",1,2,1,0,1,0,0,0,1,0,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T159,41.732984,-87.649642,0,"(2009, 6)",67,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T159,41.732984,-87.649642,0,"(2009, 6)",28,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T065,41.778296999999995,-87.752411,0,"(2009, 6)",1,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T145,41.878114000000004,-87.629798,0,"(2009, 6)",1,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T209,41.740641,-87.546587,0,"(2009, 6)",3,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T209,41.740641,-87.546587,0,"(2009, 6)",1,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T115,41.673408,-87.599862,0,"(2009, 6)",2,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T115,41.673408,-87.599862,0,"(2009, 6)",4,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T138,41.726465000000005,-87.585413,0,"(2009, 6)",1,2,1,0,1,0,0,0,1,0,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T138,41.726465000000005,-87.585413,0,"(2009, 6)",1,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T200,41.678618,-87.559308,0,"(2009, 6)",6,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T200,41.678618,-87.559308,0,"(2009, 6)",1,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T089,41.723195000000004,-87.64997,0,"(2009, 6)",13,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T090,41.868077,-87.666901,0,"(2009, 6)",11,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-19,T090,41.868077,-87.666901,0,"(2009, 6)",2,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,88,66,77,68,70,0,12,416,1930,0.0,0.87,29.03,29.68,6.3,18,10.5,2009,19,Jun,0,0,0,0,1,1,0,0,0,25,76.0,71.0,65.0,3.97,0.12,1.23,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,73.84655943532408,73.7507004157669,75.88646809528898,70.07493283095039
2009-06-22,T048,41.867108,-87.654224,0,"(2009, 6)",19,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,89,70,80,67,71,0,15,417,1931,0.0,0.06,29.15,29.77,5.3,12,7.2,2009,22,Jun,0,0,0,0,0,1,0,0,0,26,79.0,77.0,76.0,0.09,0.01,3.97,1900-01-01 04:17:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,64.65484880957979,66.80393971588522,62.079553251126654,73.7507004157669
2009-06-22,T048,41.867108,-87.654224,0,"(2009, 6)",36,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,89,70,80,67,71,0,15,417,1931,0.0,0.06,29.15,29.77,5.3,12,7.2,2009,22,Jun,0,0,0,0,0,1,0,0,0,26,79.0,77.0,76.0,0.09,0.01,3.97,1900-01-01 04:17:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,64.65484880957979,66.80393971588522,62.079553251126654,73.7507004157669
2009-06-26,T073,41.773215,-87.60088,0,"(2009, 6)",1,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T030,41.899229999999996,-87.716788,0,"(2009, 6)",1,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T048,41.867108,-87.654224,0,"(2009, 6)",4,2,1,0,1,0,0,0,1,0,0,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T048,41.867108,-87.654224,0,"(2009, 6)",84,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T048,41.867108,-87.654224,0,"(2009, 6)",23,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T048,41.867108,-87.654224,0,"(2009, 6)",5,2,0,0,1,0,0,0,0,0,0,1,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T047,41.868142,-87.696269,0,"(2009, 6)",6,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T047,41.868142,-87.696269,0,"(2009, 6)",4,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T047,41.868142,-87.696269,0,"(2009, 6)",2,2,0,0,1,0,0,0,0,0,0,1,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T049,41.896282,-87.655232,0,"(2009, 6)",5,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T049,41.896282,-87.655232,0,"(2009, 6)",1,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T033,41.906638,-87.701431,0,"(2009, 6)",1,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T153,41.907645,-87.760886,0,"(2009, 6)",2,2,1,0,1,0,0,0,1,0,0,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T153,41.907645,-87.760886,0,"(2009, 6)",5,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T153,41.907645,-87.760886,0,"(2009, 6)",10,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T039,41.911823999999996,-87.726737,0,"(2009, 6)",1,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T094,41.720848,-87.666014,0,"(2009, 6)",23,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T094,41.720848,-87.666014,0,"(2009, 6)",15,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T054,41.921965,-87.632085,0,"(2009, 6)",1,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T061,41.801179,-87.679447,0,"(2009, 6)",1,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T069,41.768388,-87.678649,0,"(2009, 6)",4,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T128,41.704572,-87.56566600000001,0,"(2009, 6)",3,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T128,41.704572,-87.56566600000001,0,"(2009, 6)",1,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T152,41.846075,-87.716277,0,"(2009, 6)",9,2,1,0,1,0,0,0,0,1,0,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
2009-06-26,T152,41.846075,-87.716277,0,"(2009, 6)",2,2,1,0,1,0,0,0,0,0,1,0,0,0,0.0,2,86,72,79,61,67,0,14,418,1931,0.0,0.0,29.2,29.83,6.4,4,8.0,2009,26,Jun,0,0,0,0,0,0,0,0,0,26,78.0,85.0,83.0,0.0,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:31:00,15,15.0,15.0,15.0,54.16911852327121,54.02622312439599,58.92641119405928,62.83213801900915
